N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1921.0,TIGER KTOP30,8250.0,95.0,+1.16%,0.0,8250.0,8260.0,8200.0
1922.0,일양약품우,15670.0,70.0,+0.45%,2500.0,15710.0,15710.0,15440.0
1923.0,ACE Fn5G플러스,9945.0,205.0,+2.10%,0.0,9855.0,9945.0,9850.0
1924.0,HANARO 글로벌워터MSCI(합성),11570.0,15.0,+0.13%,0.0,11555.0,11605.0,11555.0
1925.0,ACE 스마트모멘텀,13845.0,235.0,+1.73%,0.0,13820.0,13845.0,13820.0
1926.0,ARIRANG S&P글로벌인프라,13830.0,15.0,-0.11%,0.0,13915.0,13915.0,13815.0
1927.0,KODEX 200 중소형,11460.0,20.0,+0.17%,0.0,11465.0,11630.0,11460.0
1928.0,ARIRANG KS로우볼가중TR,12500.0,155.0,+1.26%,0.0,12530.0,12530.0,12415.0
1929.0,메리츠 CSI 300 ETN,6860.0,0.0,0.00%,0.0,6860.0,6860.0,6860.0
1930.0,KB KOSDAQ 150 선물 ETN,9740.0,160.0,+1.67%,0.0,9765.0,9765.0,9740.0
1931.0,KODEX 한중반도체(합성),11355.0,340.0,+3.09%,0.0,11290.0,11390.0,11285.0
1932.0,ARIRANG KS퀄리티가중TR,13620.0,205.0,+1.53%,0.0,13615.0,13620.0,13520.0
1933.0,KOSEF 블루칩,7535.0,0.0,0.00%,0.0,7615.0,7615.0,7490.0
1934.0,TIGER 미국S&P500선물인버스(H),3475.0,35.0,-1.00%,0.0,3470.0,3480.0,3470.0
1935.0,파워 고배당저변동성,28235.0,110.0,+0.39%,0.0,28215.0,28390.0,28175.0
1936.0,WOORI 200,33830.0,515.0,+1.55%,0.0,33865.0,33865.0,33670.0
1937.0,KBSTAR V&S셀렉트밸류,13505.0,80.0,+0.60%,0.0,13535.0,13535.0,13480.0
1938.0,SOL KRX기후변화솔루션,11210.0,5.0,+0.04%,0.0,11390.0,11390.0,11205.0
1939.0,KBSTAR 유로스탁스50(H),12170.0,200.0,+1.67%,0.0,12135.0,12185.0,12060.0
1940.0,KOSEF Fn유전자혁신기술,8900.0,120.0,-1.33%,0.0,9065.0,9145.0,8895.0
1941.0,KB STAR 50 ETN,6665.0,80.0,+1.21%,0.0,6665.0,6665.0,6665.0
1942.0,KODEX 콩선물(H),13225.0,35.0,+0.27%,0.0,13230.0,13230.0,13225.0
1943.0,ARIRANG KS밸류가중TR,14625.0,235.0,+1.63%,0.0,14595.0,14625.0,14510.0
1944.0,한양증권우,12530.0,290.0,+2.37%,5000.0,12500.0,12590.0,12240.0
1945.0,KOSEF 코스피100,25220.0,315.0,+1.26%,0.0,25250.0,25295.0,25120.0
1946.0,KODEX MSCI밸류,10895.0,0.0,0.00%,0.0,10895.0,10895.0,10895.0
1947.0,ARIRANG 글로벌MSCI(합성 H),16750.0,40.0,-0.24%,0.0,16725.0,16810.0,16725.0
1948.0,HANARO Fn5G산업,11870.0,235.0,+2.02%,0.0,11870.0,11870.0,11870.0
1949.0,ARIRANG KS모멘텀가중TR,13030.0,155.0,+1.20%,0.0,13040.0,13040.0,12935.0
1950.0,HANARO Fn K-메타버스MZ,7235.0,145.0,+2.05%,0.0,7195.0,7240.0,7180.0
1951.0,KODEX 국채선물10년인버스,54075.0,80.0,+0.15%,0.0,54100.0,54120.0,54055.0
1952.0,ARIRANG 코스피,25850.0,295.0,+1.15%,0.0,25910.0,25910.0,25655.0
1953.0,히어로즈 TDF2050액티브,11735.0,50.0,+0.43%,0.0,11710.0,11760.0,11710.0
1954.0,KODEX 국채선물3년인버스,53755.0,0.0,0.00%,0.0,53755.0,53755.0,53755.0
1955.0,KB 레버리지 구리 선물 ETN(H),12865.0,60.0,+0.47%,0.0,12865.0,12865.0,12865.0
1956.0,KBSTAR 글로벌자산배분액티브,10720.0,30.0,+0.28%,0.0,10690.0,10720.0,10690.0
1957.0,KB 레버리지 밀 선물 ETN,12780.0,255.0,+2.04%,0.0,12575.0,12800.0,12575.0
1958.0,ACE 코스피,25555.0,240.0,+0.95%,0.0,25380.0,25635.0,25380.0
1959.0,대원전선우,2430.0,50.0,-2.02%,500.0,2510.0,2510.0,2390.0
1960.0,KODEX MSCI모멘텀,10610.0,0.0,0.00%,0.0,10610.0,10610.0,10610.0
1961.0,크라운해태홀딩스우,10590.0,170.0,+1.63%,500.0,10600.0,10600.0,10430.0
1962.0,KBSTAR 미국달러선물인버스,9780.0,20.0,+0.20%,0.0,9775.0,9790.0,9770.0
1963.0,FOCUS 혁신기업액티브,7940.0,125.0,+1.60%,0.0,7940.0,7940.0,7940.0
1964.0,KB 레버리지 은 선물 ETN(H),12650.0,120.0,+0.96%,0.0,12730.0,12730.0,12650.0
1965.0,HANARO 고배당,11490.0,85.0,+0.75%,0.0,11510.0,11510.0,11420.0
1966.0,메리츠 레버리지 미국채10년 ETN(H),6295.0,85.0,-1.33%,0.0,6315.0,6320.0,6295.0
1967.0,BNK 2차전지양극재,8375.0,205.0,-2.39%,0.0,8650.0,8660.0,8300.0
1968.0,ARIRANG 신흥국MSCI인버스(합성 H),12065.0,15.0,-0.12%,0.0,12135.0,12135.0,11975.0
1969.0,ARIRANG 고배당저변동50,11390.0,5.0,+0.04%,0.0,11445.0,11445.0,11350.0
1970.0,HANARO KRX300,15500.0,220.0,+1.44%,0.0,15490.0,15545.0,15420.0
1971.0,TIGER MSCI KOREA ESG유니버설,9780.0,130.0,+1.35%,0.0,9780.0,9780.0,9780.0
1972.0,HANARO Fn K-푸드,8800.0,30.0,-0.34%,0.0,8850.0,8865.0,8755.0
1973.0,ACE 스마트하이베타,12305.0,140.0,+1.15%,0.0,12315.0,12315.0,12305.0
1974.0,ACE 베트남VN30선물블룸버그레버리지(H),10250.0,135.0,+1.33%,0.0,10160.0,10300.0,9855.0
1975.0,KODEX 200동일가중,10235.0,115.0,+1.14%,0.0,10105.0,10235.0,10105.0
1976.0,ACE 싱가포르리츠,12280.0,40.0,-0.32%,0.0,12250.0,12365.0,12185.0
1977.0,HANARO KRX기후변화솔루션,11155.0,20.0,+0.18%,0.0,11285.0,11285.0,11095.0
1978.0,KBSTAR KRX기후변화솔루션,11150.0,70.0,-0.62%,0.0,11290.0,11320.0,11140.0
1979.0,ARIRANG 글로벌수소&차세대연료전지MV,4220.0,100.0,+2.43%,0.0,4125.0,4255.0,4125.0
1980.0,KB 인버스 KOSDAQ150 선물 ETN,8740.0,60.0,+0.69%,0.0,8590.0,8795.0,8570.0
1981.0,ARIRANG 국채선물10년,52710.0,50.0,-0.09%,0.0,52700.0,52710.0,52700.0
1982.0,SOL 차이나육성산업액티브(합성),5550.0,10.0,-0.18%,0.0,5640.0,5640.0,5540.0
1983.0,코리아써키트2우B,7790.0,100.0,+1.30%,500.0,7940.0,7940.0,7720.0
1984.0,동원시스템즈우,23100.0,400.0,+1.76%,5000.0,22900.0,23100.0,22900.0
1985.0,TIGER 200커뮤니케이션서비스,17815.0,15.0,-0.08%,0.0,18015.0,18015.0,17815.0
1986.0,HANARO 유로존국채25년플러스(합성 H),50450.0,440.0,-0.86%,0.0,50595.0,50595.0,50450.0
1987.0,KODEX 최소변동성,10075.0,100.0,+1.00%,0.0,9990.0,10140.0,9990.0
1988.0,TIGER 200커버드콜5%OTM,12085.0,205.0,+1.73%,0.0,12090.0,12100.0,12050.0
1989.0,KBSTAR 글로벌농업경제MV,8625.0,40.0,-0.46%,0.0,8615.0,8625.0,8590.0
1990.0,TIGER 우선주,10745.0,40.0,+0.37%,0.0,10815.0,10815.0,10680.0
1991.0,KBSTAR 글로벌주식분산액티브,10910.0,80.0,+0.74%,0.0,10875.0,10910.0,10810.0
1992.0,KB KOSPI 200 선물 ETN,8530.0,85.0,+1.01%,0.0,8550.0,8550.0,8530.0
1993.0,KOSEF SK그룹대표주,10810.0,105.0,+0.98%,0.0,10790.0,10840.0,10720.0
1994.0,WOORI 미국S&P우주항공&디펜스,11885.0,135.0,+1.15%,0.0,12370.0,12370.0,11660.0
1995.0,대신 천연가스 선물 ETN(H),5890.0,205.0,-3.36%,0.0,5885.0,5945.0,5885.0
1996.0,SOL 한국형글로벌플랫폼&메타버스액티브,11750.0,100.0,+0.86%,0.0,11660.0,11780.0,11650.0
1997.0,TIGER 200동일가중,10640.0,95.0,+0.90%,0.0,10640.0,10640.0,10640.0
1998.0,ACE 일본TOPIX인버스(합성 H),2920.0,20.0,-0.68%,0.0,2915.0,2930.0,2900.0
1999.0,히어로즈 TDF2040액티브,11680.0,70.0,+0.60%,0.0,11665.0,11685.0,11665.0
2000.0,한투 S&P500 VIX S/T 선물 ETN(H),5830.0,200.0,-3.32%,0.0,5850.0,5865.0,5815.0
2001.0,ARIRANG 단기채권액티브,111610.0,0.0,0.00%,0.0,111610.0,111610.0,111610.0
2002.0,KBSTAR 5대그룹주,5800.0,35.0,+0.61%,0.0,5795.0,5830.0,5740.0
2003.0,FOCUS ESG리더스,9630.0,60.0,+0.63%,0.0,9630.0,9630.0,9630.0
2004.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),11525.0,200.0,-1.71%,0.0,11700.0,11700.0,11480.0
2005.0,ARIRANG K-유니콘투자기업액티브,10465.0,5.0,+0.05%,0.0,10470.0,10500.0,10400.0
2006.0,하이트진로홀딩스우,12180.0,20.0,-0.16%,5000.0,12200.0,12200.0,11700.0
2007.0,HANARO 농업융복합산업,10415.0,10.0,+0.10%,0.0,10470.0,10470.0,10410.0
2008.0,ACE Fn성장소비주도주,5690.0,10.0,+0.18%,0.0,5720.0,5755.0,5675.0
2009.0,히어로즈 TDF2030액티브,11290.0,25.0,+0.22%,0.0,11265.0,11290.0,11265.0
2010.0,KODEX 한중전기차(합성),8045.0,65.0,+0.81%,0.0,8100.0,8100.0,8045.0
2011.0,KOSEF 글로벌디지털경제,9280.0,135.0,+1.48%,0.0,9275.0,9280.0,9275.0
2012.0,TIGER 코스피대형주,12355.0,205.0,+1.69%,0.0,12345.0,12355.0,12295.0
2013.0,ACE 국채선물10년인버스,110645.0,390.0,+0.35%,0.0,110645.0,110645.0,110645.0
2014.0,TIGER 증권,4215.0,15.0,+0.36%,0.0,4200.0,4235.0,4195.0
2015.0,TIGER 라틴35,4545.0,5.0,-0.11%,0.0,4550.0,4550.0,4515.0
2016.0,ARIRANG 글로벌D램반도체iSelect,15540.0,490.0,+3.26%,0.0,15300.0,15540.0,15300.0
2017.0,동부건설우,24050.0,800.0,+3.44%,5000.0,23550.0,24050.0,23250.0
2018.0,금강공업우,9180.0,370.0,-3.87%,1000.0,9600.0,9600.0,9140.0
2019.0,ACE 국채선물3년인버스,108270.0,0.0,0.00%,0.0,108270.0,108270.0,108270.0
2020.0,TIGER 200 산업재,6280.0,40.0,-0.63%,0.0,6345.0,6345.0,6255.0
2021.0,ACE 필리핀MSCI(합성),13490.0,75.0,+0.56%,0.0,13355.0,13510.0,13355.0
2022.0,TIGER 코스피중형주,13470.0,0.0,0.00%,0.0,13540.0,13540.0,13415.0
2023.0,태영건설우,4120.0,95.0,-2.25%,500.0,4100.0,4200.0,3995.0
2024.0,ARIRANG 태양광&ESS Fn,7615.0,45.0,+0.59%,0.0,7715.0,7745.0,7585.0
2025.0,ACE 밸류대형,8875.0,125.0,+1.43%,0.0,8855.0,8875.0,8850.0
2026.0,KBSTAR 중소형고배당,10625.0,10.0,+0.09%,0.0,10680.0,10745.0,10625.0
2027.0,SOL 한국형글로벌전기차&2차전지액티브,9760.0,60.0,+0.62%,0.0,9825.0,9885.0,9695.0
2028.0,ACE 미국빅테크TOP7 Plus인버스(합성),17535.0,275.0,-1.54%,0.0,17545.0,17605.0,17510.0
2029.0,히어로즈 글로벌리츠이지스액티브,9540.0,60.0,-0.62%,0.0,9535.0,9540.0,9530.0
2030.0,HK S&P코리아로우볼,11625.0,0.0,0.00%,0.0,11625.0,11625.0,11625.0
2031.0,신한 인버스 2X S&P500 선물 ETN,2615.0,50.0,-1.88%,0.0,2615.0,2620.0,2605.0
2032.0,KODEX 골드선물인버스(H),6945.0,25.0,-0.36%,0.0,6900.0,6950.0,6885.0
2033.0,ARIRANG 국채선물3년,54240.0,0.0,0.00%,0.0,54240.0,54240.0,54240.0
2034.0,메리츠 STAR 50 ETN,5190.0,0.0,0.00%,0.0,5190.0,5190.0,5190.0
2035.0,TIGER 모멘텀,23555.0,65.0,+0.28%,0.0,23730.0,23730.0,23460.0
2036.0,신한 인버스 2X 금 선물 ETN,5130.0,45.0,-0.87%,0.0,5110.0,5135.0,5095.0
2037.0,KBSTAR 우량업종대표주,10245.0,55.0,-0.53%,0.0,10295.0,10295.0,10235.0
2038.0,KODEX K-이노베이션액티브,10225.0,95.0,+0.94%,0.0,10320.0,10320.0,10225.0
2039.0,TIGER 코스닥150IT,16970.0,635.0,+3.89%,0.0,16820.0,17020.0,16765.0
2040.0,HANARO 미국메타버스iSelect,12715.0,165.0,+1.31%,0.0,12695.0,12715.0,12695.0
2041.0,TIGER 차이나항셍25,11250.0,45.0,-0.40%,0.0,11355.0,11355.0,11165.0
2042.0,KBSTAR TDF2050액티브,11205.0,80.0,+0.72%,0.0,11140.0,11205.0,11130.0
2043.0,HANARO Fn친환경에너지,7740.0,125.0,-1.59%,0.0,7995.0,8010.0,7710.0
2044.0,KODEX MSCI퀄리티,8380.0,115.0,+1.39%,0.0,8370.0,8380.0,8370.0
2045.0,KBSTAR 글로벌원자력iSelect,14225.0,15.0,+0.11%,0.0,14195.0,14295.0,14040.0
2046.0,삼성 HSCEI ETN(H),4975.0,75.0,+1.53%,0.0,4975.0,4975.0,4975.0
2047.0,ARIRANG 주도업종,8930.0,145.0,+1.65%,0.0,8940.0,8940.0,8865.0
2048.0,KODEX MSCI EM선물(H),7525.0,65.0,+0.87%,0.0,7625.0,7625.0,7525.0
2049.0,MASTER 테크미디어텔레콤액티브,8855.0,175.0,+2.02%,0.0,8885.0,8885.0,8820.0
2050.0,SOL 차이나태양광CSI(합성),4850.0,5.0,-0.10%,0.0,4860.0,4985.0,4840.0
2051.0,TIGER 200 경기소비재,14230.0,25.0,+0.18%,0.0,14260.0,14260.0,14150.0
2052.0,KODEX 경기소비재,8010.0,45.0,+0.56%,0.0,8045.0,8070.0,7990.0
2053.0,HANARO 200선물인버스,10645.0,205.0,-1.89%,0.0,10715.0,10715.0,10645.0
2054.0,TIGER 지주회사,9580.0,45.0,-0.47%,0.0,9675.0,9675.0,9520.0
2055.0,KBSTAR Fn창업투자회사,7220.0,150.0,-2.04%,0.0,7360.0,7405.0,7165.0
2056.0,KODEX 멀티에셋하이인컴(H),9495.0,15.0,+0.16%,0.0,9415.0,9495.0,9415.0
2057.0,계양전기우,4060.0,5.0,+0.12%,500.0,4055.0,4090.0,4050.0
2058.0,KODEX Fn멀티팩터,11825.0,0.0,0.00%,0.0,11825.0,11825.0,11825.0
2059.0,ACE 중국본토CSI300레버리지(합성),2130.0,45.0,+2.16%,0.0,2100.0,2155.0,2100.0
2060.0,ARIRANG 200동일가중,9285.0,20.0,+0.22%,0.0,9355.0,9355.0,9245.0
2061.0,ARIRANG 미국테크10iSelect,11495.0,225.0,+2.00%,0.0,11650.0,11650.0,11420.0
2062.0,히어로즈 리츠이지스액티브,6950.0,15.0,+0.22%,0.0,6935.0,6960.0,6930.0
2063.0,금호건설우,15400.0,100.0,-0.65%,5000.0,15500.0,15500.0,15380.0
2064.0,ACE 중국과창판STAR50,5620.0,90.0,+1.63%,0.0,5620.0,5620.0,5605.0
2065.0,KBSTAR 팔라듐선물(H),4990.0,45.0,+0.91%,0.0,5050.0,5050.0,4970.0
2066.0,KBSTAR TDF2040액티브,11135.0,75.0,+0.68%,0.0,11070.0,11135.0,11065.0
2067.0,UNICORN R&D 액티브,11045.0,120.0,+1.10%,0.0,11090.0,11090.0,11005.0
2068.0,KBSTAR TDF2030액티브,11000.0,85.0,+0.78%,0.0,10995.0,11005.0,10955.0
2069.0,KODEX 차이나메타버스액티브,8770.0,80.0,-0.90%,0.0,8915.0,8915.0,8770.0
2070.0,유유제약2우B,13240.0,330.0,-2.43%,1000.0,13730.0,13730.0,13240.0
2071.0,HK 하이볼액티브,7780.0,0.0,0.00%,0.0,7780.0,7780.0,7780.0
2072.0,CJ씨푸드1우,21300.0,50.0,+0.24%,500.0,21250.0,21300.0,21000.0
2073.0,서울식품우,1908.0,3.0,-0.16%,100.0,1900.0,1920.0,1900.0
2074.0,HANARO 글로벌백신치료제MSCI,10595.0,60.0,-0.56%,0.0,10605.0,10605.0,10590.0
2075.0,ARIRANG 스마트베타Quality채권혼합,10585.0,10.0,+0.09%,0.0,10565.0,10600.0,10565.0
2076.0,삼성 항셍테크 ETN(H),4220.0,75.0,-1.75%,0.0,4325.0,4345.0,4215.0
2077.0,HK 베스트일레븐액티브,8385.0,0.0,0.00%,0.0,8385.0,8385.0,8385.0
2078.0,KOSEF 코스닥150선물레버리지,4805.0,85.0,-1.74%,0.0,4985.0,5065.0,4750.0
2079.0,KODEX 퀄리티Plus,8355.0,10.0,+0.12%,0.0,8350.0,8355.0,8350.0
2080.0,KODEX 밸류Plus,8255.0,10.0,-0.12%,0.0,8255.0,8255.0,8255.0
2081.0,한투 인버스 나스닥 100 ETN,4120.0,70.0,-1.67%,0.0,4120.0,4120.0,4105.0
2082.0,KOSEF 미국ETF산업STOXX,11750.0,80.0,+0.69%,0.0,11950.0,11950.0,11720.0
2083.0,KBSTAR Fn K-뉴딜디지털플러스,8225.0,90.0,-1.08%,0.0,8315.0,8370.0,8205.0
2084.0,흥국화재우,5350.0,150.0,+2.88%,5000.0,5200.0,5360.0,5200.0
2085.0,성문전자우,6800.0,10.0,+0.15%,500.0,6880.0,6900.0,6720.0
2086.0,ACE 차이나항셍테크,4515.0,70.0,-1.53%,0.0,4620.0,4620.0,4505.0
2087.0,KBSTAR 수출주,10140.0,0.0,0.00%,0.0,10200.0,10200.0,10110.0
2088.0,미래에셋 인버스 원유선물혼합 ETN(H),3995.0,55.0,-1.36%,0.0,4010.0,4010.0,3995.0
2089.0,TIGER 방송통신,7360.0,65.0,+0.89%,0.0,7410.0,7420.0,7360.0
2090.0,KBSTAR 국채선물10년,51980.0,195.0,-0.37%,0.0,52000.0,52020.0,51980.0
2091.0,KOSEF 차이나내수소비TOP CSI,7125.0,50.0,+0.71%,0.0,7085.0,7190.0,7085.0
2092.0,KBSTAR 200중공업,10300.0,255.0,+2.54%,0.0,10150.0,10300.0,10150.0
2093.0,KBSTAR 코스닥150선물인버스,3910.0,15.0,+0.39%,0.0,3855.0,3935.0,3815.0
2094.0,KBSTAR 200에너지화학,8425.0,85.0,-1.00%,0.0,8550.0,8550.0,8405.0
2095.0,KOSEF 독일DAX,10945.0,100.0,+0.92%,0.0,10950.0,10950.0,10900.0
2096.0,KOSEF 코스닥150선물인버스,6825.0,40.0,+0.59%,0.0,6685.0,6860.0,6645.0
2097.0,MASTER 스마트커머스액티브,6935.0,15.0,+0.22%,0.0,7020.0,7020.0,6925.0
2098.0,KBSTAR Fn플랫폼테마,7620.0,40.0,+0.53%,0.0,7635.0,7715.0,7595.0
2099.0,대신 S&P500 VIX S/T 선물 ETN,3730.0,165.0,-4.24%,0.0,3885.0,3885.0,3710.0
2100.0,HANARO Fn골프테마,5680.0,25.0,+0.44%,0.0,5740.0,5750.0,5680.0
2101.0,HANARO 글로벌신재생에너지MSCI(합성),6700.0,70.0,-1.03%,0.0,6770.0,6770.0,6700.0
2102.0,ARIRANG K리츠Fn,6680.0,0.0,0.00%,0.0,6750.0,6750.0,6680.0
2103.0,동양우,5940.0,80.0,+1.37%,500.0,5930.0,5940.0,5910.0
2104.0,진흥기업2우B,12410.0,190.0,-1.51%,500.0,12450.0,12550.0,12400.0
2105.0,HANARO 글로벌생성형AI액티브,12100.0,205.0,+1.72%,0.0,11985.0,12100.0,11985.0
2106.0,진흥기업우B,4230.0,250.0,-5.58%,500.0,4355.0,4375.0,4225.0
2107.0,ARIRANG 심천차이넥스트(합성),7245.0,105.0,+1.47%,0.0,7140.0,7245.0,7140.0
2108.0,KOSEF 200선물인버스,5960.0,85.0,-1.41%,0.0,5970.0,5980.0,5945.0
2109.0,SOL 차이나강소기업CSI500(합성 H),3940.0,15.0,+0.38%,0.0,3940.0,3985.0,3935.0
2110.0,KBSTAR 200철강소재,8240.0,25.0,-0.30%,0.0,8290.0,8300.0,8185.0
2111.0,동양2우B,11060.0,50.0,-0.45%,500.0,11280.0,11290.0,11060.0
2112.0,QV 인버스 레버리지 S&P500 ETN,1697.0,42.0,-2.42%,0.0,1701.0,1701.0,1697.0
2113.0,KBSTAR 팔라듐선물인버스(H),6745.0,125.0,-1.82%,0.0,6690.0,6750.0,6665.0
2114.0,TIGER 200에너지화학레버리지,6630.0,80.0,-1.19%,0.0,6840.0,6840.0,6575.0
2115.0,TIGER 200 생활소비재,7455.0,35.0,-0.47%,0.0,7570.0,7570.0,7440.0
2116.0,KBSTAR 국채선물5년추종,49255.0,150.0,-0.30%,0.0,49250.0,49255.0,49250.0
2117.0,ARIRANG 코스닥150선물인버스,5895.0,70.0,+1.20%,0.0,5770.0,5925.0,5740.0
2118.0,TIGER 금속선물(H),5310.0,15.0,-0.28%,0.0,5330.0,5330.0,5310.0
2119.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),6325.0,195.0,+3.18%,0.0,6400.0,6400.0,6185.0
2120.0,KBSTAR 차이나H선물인버스(H),15525.0,175.0,+1.14%,0.0,15300.0,15590.0,15195.0
2121.0,KBSTAR 미국장기국채선물인버스2X(합성 H),10140.0,195.0,+1.96%,0.0,10130.0,10200.0,10005.0
2122.0,HANARO 미국애그테크,9990.0,60.0,-0.60%,0.0,10050.0,10105.0,9955.0
2123.0,KBSTAR 200건설,12195.0,60.0,+0.49%,0.0,12250.0,12250.0,12130.0
2124.0,ARIRANG 글로벌인공지능산업MV,11700.0,120.0,+1.04%,0.0,11565.0,11700.0,11565.0
2125.0,KBSTAR 200경기소비재,8945.0,40.0,-0.45%,0.0,9035.0,9040.0,8935.0
2126.0,ACE 인버스,5715.0,70.0,-1.21%,0.0,5740.0,5740.0,5700.0
2127.0,ARIRANG 중형주저변동50,10540.0,30.0,+0.29%,0.0,10620.0,10620.0,10520.0
2128.0,HANARO 코스닥150선물레버리지,9725.0,130.0,-1.32%,0.0,10150.0,10200.0,9565.0
2129.0,ACE 미국스팩&IPO INDXX,4995.0,85.0,-1.67%,0.0,5080.0,5080.0,4975.0
2130.0,KBSTAR 200금융,8320.0,10.0,-0.12%,0.0,8420.0,8420.0,8275.0
2131.0,ARIRANG TDF2060액티브,11850.0,45.0,+0.38%,0.0,11800.0,11865.0,11800.0
2132.0,ARIRANG 글로벌희토류전략자원기업MV,5425.0,5.0,+0.09%,0.0,5440.0,5465.0,5410.0
2133.0,신한 인버스 브렌트원유 선물 ETN(H),2440.0,0.0,0.00%,0.0,2440.0,2440.0,2440.0
2134.0,ARIRANG TDF2040액티브,11130.0,120.0,+1.09%,0.0,11135.0,11135.0,11130.0
2135.0,ARIRANG TDF2030액티브,10995.0,5.0,+0.05%,0.0,10990.0,10995.0,10945.0
2136.0,TIGER BBIG레버리지,2175.0,80.0,+3.82%,0.0,2135.0,2175.0,2065.0
2137.0,ARIRANG 미국대체투자Top10MV,14490.0,75.0,+0.52%,0.0,14755.0,14755.0,14475.0
2138.0,KBSTAR 미국장기국채선물인버스(H),10590.0,115.0,+1.10%,0.0,10435.0,10590.0,10435.0
2139.0,ARIRANG TDF2050액티브,11495.0,40.0,+0.35%,0.0,11485.0,11495.0,11485.0
2140.0,KBSTAR 모멘텀로우볼,13545.0,125.0,+0.93%,0.0,13515.0,13545.0,13490.0
2141.0,KBSTAR 모멘텀밸류,13465.0,90.0,+0.67%,0.0,13465.0,13505.0,13415.0
2142.0,삼성 레버리지 HSCEI ETN(H),1779.0,43.0,-2.36%,0.0,1837.0,1837.0,1769.0
2143.0,KBSTAR 200커뮤니케이션서비스,11195.0,115.0,+1.04%,0.0,11250.0,11275.0,11130.0
2144.0,KBSTAR 200생활소비재,5660.0,40.0,-0.70%,0.0,5770.0,5770.0,5640.0
2145.0,KBSTAR 200산업재,11760.0,145.0,-1.22%,0.0,11885.0,11885.0,11745.0
